id,university,category,department,examDate,examTime,notification
24072325358,숙명여대,인문,소비자경제학과,2025-11-15,,13:30-14:00 입실
24072325361,숙명여대,인문,아동복지학부,2025-11-16,,8:30-9:30 입실
24072325363,숙명여대,인문,역사문화학과,2025-11-16,,8:30-9:30 입실
24072325365,숙명여대,인문,영어영문학부-영어영문학,2025-11-16,,8:30-9:30 입실
24072325367,숙명여대,인문,일본학과,2025-11-16,,8:30-9:30 입실
24072325368,숙명여대,인문,정치외교학과,2025-11-15,,13:30-14:00 입실
24072325371,숙명여대,인문,중어중문학부,2025-11-16,,8:30-9:30 입실
24072325373,숙명여대,인문,프랑스언어문화학과,2025-11-16,,8:30-9:30 입실
24072325375,숙명여대,인문,한국어문학부,2025-11-16,,8:30-9:30 입실
24072325376,숙명여대,인문,행정학과,2025-11-15,,13:30-14:00 입실
24072325378,숙명여대,인문,홍보광고학과,2025-11-15,,13:30-14:00 입실
24072325380,숙명여대,자연,기계시스템학부,2025-11-15,,8:30-9:30 입실
24072325381,숙명여대,자연,생명시스템학부,2025-11-15,,8:30-9:30 입실
24072325382,숙명여대,자연,소프트웨어학부-데이터사이언스,2025-11-15,,8:30-9:30 입실
24072325383,숙명여대,자연,소프트웨어학부-컴퓨터과학,2025-11-15,,8:30-9:30 입실
24072325384,숙명여대,자연,수학과,2025-11-15,,8:30-9:30 입실
24072325385,숙명여대,자연,식품영양학과,2025-11-15,,8:30-9:30 입실
24072325386,숙명여대,자연,약학부,2025-11-15,,8:30-9:30 입실
24072325387,숙명여대,자연,의류학과,2025-11-15,,13:30-14:00 입실
24072325389,숙명여대,자연,인공지능공학부,2025-11-15,,8:30-9:30 입실
24072325390,숙명여대,자연,첨단소재전자융합공학부-신소재물리,2025-11-15,,8:30-9:30 입실
24072325391,숙명여대,자연,첨단소재전자융합공학부-지능형전자시스템,2025-11-15,,8:30-9:30 입실
24072325392,숙명여대,자연,통계학과,2025-11-15,,8:30-9:30 입실
24072325393,숙명여대,자연,화공생명공학부,2025-11-15,,8:30-9:30 입실
24072325394,숙명여대,자연,화학과,2025-11-15,,8:30-9:30 입실
24072326395,숭실대,인문,경영학부,2025-11-15,15:00,
24072326396,숭실대,인문,경제학과,2025-11-15,15:00,
24072326397,숭실대,인문,국어국문학과,2025-11-15,15:00,
24072326398,숭실대,인문,국제법무학과,2025-11-15,15:00,
24072326399,숭실대,인문,글로벌통상학과,2025-11-15,15:00,
24072326400,숭실대,인문,금융학부,2025-11-15,15:00,
24072326401,숭실대,인문,독어독문학과,2025-11-15,15:00,
24072326402,숭실대,인문,법학과,2025-11-15,15:00,
24072326403,숭실대,인문,벤처중소기업학과,2025-11-15,15:00,
24072326404,숭실대,인문,불어불문학과,2025-11-15,15:00,
24072326405,숭실대,인문,사학과,2025-11-15,15:00,
24072326406,숭실대,인문,사회복지학부,2025-11-15,15:00,
24072326407,숭실대,인문,언론홍보학과,2025-11-15,15:00,
24072326408,숭실대,인문,영어영문학과,2025-11-15,15:00,
24072326409,숭실대,인문,일어일문학과,2025-11-15,15:00,
24072326410,숭실대,인문,정보사회학과,2025-11-15,15:00,
24072326411,숭실대,인문,정치외교학과,2025-11-15,15:00,
24072326412,숭실대,인문,중어중문학과,2025-11-15,15:00,
24072326413,숭실대,인문,철학과,2025-11-15,15:00,
24072326414,숭실대,인문,평생교육학과,2025-11-15,15:00,
24072326415,숭실대,인문,행정학부,2025-11-15,15:00,
24072326416,숭실대,인문,회계학과,2025-11-15,15:00,
24072326417,숭실대,자연,AI융합학부,2025-11-15,10:00,
24072326418,숭실대,자연,건축학부-건축학건축공학,2025-11-15,10:00,
24072326419,숭실대,자연,글로벌미디어학부,2025-11-15,10:00,
24072326420,숭실대,자연,기계공학부,2025-11-15,10:00,
24072326421,숭실대,자연,물리학과,2025-11-15,10:00,
24072326422,숭실대,자연,산업정보시스템공학과,2025-11-15,10:00,
24072326423,숭실대,자연,소프트웨어학부,2025-11-15,10:00,
24072326424,숭실대,자연,수학과,2025-11-15,10:00,
24072326425,숭실대,자연,신소재공학과,2025-11-15,10:00,
24072326426,숭실대,자연,의생명시스템학부,2025-11-15,10:00,
24072326427,숭실대,자연,전기공학부,2025-11-15,10:00,
24072326428,숭실대,자연,전자정보공학부-IT융합,2025-11-15,10:00,
24072326429,숭실대,자연,전자정보공학부-전자공학,2025-11-15,10:00,
24072326430,숭실대,자연,정보통계보험수리학과,2025-11-15,10:00,
24072326431,숭실대,자연,컴퓨터학부,2025-11-15,10:00,
24072326432,숭실대,자연,화학공학과,2025-11-15,10:00,
24072326433,숭실대,자연,화학과,2025-11-15,10:00,
24072327127,신한대,인문,경영대학(자율전공),2025-11-23,,
24072327130,신한대,인문,사회과학대학(자율전공),2025-11-23,,
24072327131,신한대,자연,간호학과,2025-11-23,,
24072327132,신한대,자연,기계공학과,2025-11-23,,
24072327133,신한대,자연,방사선학과,2025-11-23,,
24072327134,신한대,자연,소프트웨어융합학과,2025-11-23,,
24072327135,신한대,자연,임상병리학과,2025-11-23,,
24072327136,신한대,자연,전자공학과,2025-11-23,,
24072327137,신한대,자연,치위생학과,2025-11-23,,
24072327304,아주대,인문,경영학과,2025-11-30,9:00,
24072327305,아주대,인문,경제정치사회융합학부,2025-11-30,9:00,
24072327306,아주대,인문,국어국문학과,2025-11-30,9:00,
24072327309,아주대,인문,자유전공학부(인문),2025-11-30,9:00,
24072327311,아주대,자연,건축학과,2025-11-29,9:00,
24072327312,아주대,자연,기계공학과,2025-11-29,9:00,
24072327313,아주대,자연,미래모빌리티공학과,2025-11-29,9:00,
24072327314,아주대,자연,소프트웨어학과,2025-11-29,14:00,
24072327315,아주대,자연,수학과,2025-11-29,9:00,
24072327316,아주대,자연,약학과,2025-11-30,14:00,
24072327317,아주대,자연,의학과,2025-11-29,19:00,
24072327318,아주대,자연,자유전공학부(자연),2025-11-29,9:00,
24072327319,아주대,자연,전자공학과,2025-11-29,9:00,
24072327320,아주대,자연,지능형반도체공학과,2025-11-29,9:00,
24072327321,아주대,자연,첨단신소재공학과,2025-11-29,9:00,
24072327323,아주대,자연,화학공학과,2025-11-29,9:00,
24072327791,연세대,인문,경영학과,2025-9-27,14:00,
24072327792,연세대,인문,경제학부,2025-9-27,14:00,
24072327793,연세대,인문,교육학부,2025-9-27,14:00,
24072327794,연세대,인문,국어국문학과,2025-9-27,14:00,
24072327795,연세대,인문,노어노문학과,2025-9-27,14:00,
24072327796,연세대,인문,독어독문학과,2025-9-27,14:00,
24072327797,연세대,인문,문헌정보학과,2025-9-27,14:00,
24072327798,연세대,인문,불어불문학과,2025-9-27,14:00,
24072327799,연세대,인문,사학과,2025-9-27,14:00,
24072327800,연세대,인문,사회학과,2025-9-27,14:00,
24072327801,연세대,인문,심리학과,2025-9-27,14:00,
24072327802,연세대,인문,언론홍보영상학부,2025-9-27,14:00,
24072327803,연세대,인문,영어영문학과,2025-9-27,14:00,
24072327804,연세대,인문,응용통계학과,2025-9-27,14:00,
24072327805,연세대,인문,정치외교학과,2025-9-27,14:00,
24072327806,연세대,인문,중어중문학과,2025-9-27,14:00,
24072327807,연세대,인문,철학과,2025-9-27,14:00,
24072327808,연세대,인문,행정학과,2025-9-27,14:00,
24072327809,연세대,자연,IT융합공학전공,2025-9-27,9:30,
24072327810,연세대,자연,건축공학과,2025-9-27,9:30,
24072327811,연세대,자연,기계공학부,2025-9-27,9:30,
24072327812,연세대,자연,대기과학과,2025-9-27,9:30,
24072327813,연세대,자연,도시공학과,2025-9-27,9:30,
24072327814,연세대,자연,디스플레이융합공학과,2025-9-27,9:30,
24072327815,연세대,자연,물리학과,2025-9-27,9:30,
24072327816,연세대,자연,사회환경시스템공학부,2025-9-27,9:30,
24072327817,연세대,자연,산업공학과,2025-9-27,9:30,
24072327818,연세대,자연,생명공학과,2025-9-27,9:30,
24072327819,연세대,자연,생화학과,2025-9-27,9:30,
24072327820,연세대,자연,수학과,2025-9-27,9:30,
24072327821,연세대,자연,시스템반도체공학과,2025-9-27,9:30,
24072327822,연세대,자연,시스템생물학과,2025-9-27,9:30,
24072327823,연세대,자연,신소재공학부,2025-9-27,9:30,
24072327824,연세대,자연,약학과,2025-9-27,9:30,
24072327826,연세대,자연,전기전자공학부,2025-9-27,9:30,
24072327827,연세대,자연,지구시스템과학과,2025-9-27,9:30,
24072327828,연세대,자연,지능형반도체전공,2025-9-27,9:30,
24072327829,연세대,자연,천문우주학과,2025-9-27,9:30,
24072327830,연세대,자연,첨단컴퓨팅학부,2025-9-27,9:30,
24072327831,연세대,자연,치의예과,2025-9-27,9:30,
24072327833,연세대,자연,화공생명공학부,2025-9-27,9:30,
24072327834,연세대,자연,화학과,2025-9-27,9:30,
24072328164,연세대(미래),공통,자율융합계열,2025-11-21,,
24072328165,연세대(미래),자연,간호학과,2025-11-21,,
24072328166,연세대(미래),공통,자율융합계열,2025-11-21,,
24072328167,연세대(미래),자연,AI반도체학부,2025-11-21,,
24072328168,연세대(미래),자연,AI보건정보관리학과,2025-11-21,,
24072328169,연세대(미래),자연,간호학과,2025-11-21,,
24072328170,연세대(미래),자연,데이터사이언스학부,2025-11-21,,
24072328171,연세대(미래),자연,디지털헬스케어학부,2025-11-21,,
24072328172,연세대(미래),자연,물리치료학과,2025-11-21,,
24072328173,연세대(미래),자연,방사선학과,2025-11-21,,
24072328174,연세대(미래),자연,소프트웨어학부,2025-11-21,,
24072328175,연세대(미래),자연,의예과,2025-11-21,,
24072328176,연세대(미래),자연,임상병리학과,2025-11-21,,
24072328177,연세대(미래),자연,작업치료학과,2025-11-21,,
24072328178,연세대(미래),자연,치위생학과,2025-11-21,,
24072330432,을지대,공통,자유전공학부,2025-10-18,,"2025년 10월 18,19일 중 하루"
24072330433,을지대,공통,자유전공학부,2025-10-19,,
24072330434,을지대,인문,인문사회계열학부,2025-10-18,,
24072330435,을지대,인문,인문사회계열학부,2025-10-19,,
24072330436,을지대,인문,장례지도학과,2025-10-18,,
24072330437,을지대,인문,장례지도학과,2025-10-19,,
24072330438,을지대,인문,중독재활복지학과(의정부),2025-10-18,,
24072330439,을지대,인문,중독재활복지학과(의정부),2025-10-19,,
24072330440,을지대,자연,간호학과(성남),2025-10-18,,
24072330441,을지대,자연,간호학과(성남),2025-10-19,,
24072330442,을지대,자연,간호학과(의정부),2025-10-18,,
24072330443,을지대,자연,간호학과(의정부),2025-10-19,,
24072330444,을지대,자연,물리치료학과,2025-10-18,,
24072330445,을지대,자연,물리치료학과,2025-10-19,,
24072330446,을지대,자연,미용화장품과학과,2025-10-18,,
24072330447,을지대,자연,미용화장품과학과,2025-10-19,,
24072330448,을지대,자연,방사선학과,2025-10-18,,
24072330449,을지대,자연,방사선학과,2025-10-19,,
24072330450,을지대,자연,보건환경안전학과,2025-10-18,,
24072330451,을지대,자연,보건환경안전학과,2025-10-19,,
24072330452,을지대,자연,식품산업외식학과,2025-10-18,,
24072330453,을지대,자연,식품산업외식학과,2025-10-19,,
24072330454,을지대,자연,식품영양학과,2025-10-18,,
24072330455,을지대,자연,식품영양학과,2025-10-19,,
24072330456,을지대,자연,안경광학과,2025-10-18,,
24072330457,을지대,자연,안경광학과,2025-10-19,,
24072330458,을지대,자연,응급구조학과,2025-10-18,,
24072330459,을지대,자연,응급구조학과,2025-10-19,,
24072330460,을지대,자연,의료IT학과,2025-10-18,,
24072330461,을지대,자연,의료IT학과,2025-10-19,,
24072330462,을지대,자연,의료경영학과,2025-10-18,,
24072330463,을지대,자연,의료경영학과,2025-10-19,,
24072330464,을지대,자연,의료공학과,2025-10-18,,
24072330465,을지대,자연,의료공학과,2025-10-19,,
24072330466,을지대,자연,임상병리학과(성남),2025-10-18,,
24072330467,을지대,자연,임상병리학과(성남),2025-10-19,,
24072330468,을지대,자연,임상병리학과(의정부),2025-10-18,,
24072330469,을지대,자연,임상병리학과(의정부),2025-10-19,,
24072330470,을지대,자연,자연계열학부,2025-10-18,,
24072330471,을지대,자연,자연계열학부,2025-10-19,,
24072330472,을지대,자연,첨단학부-빅데이터인공지능,2025-10-18,,
24072330473,을지대,자연,첨단학부-빅데이터인공지능,2025-10-19,,
24072330474,을지대,자연,치위생학과,2025-10-18,,
24072330475,을지대,자연,치위생학과,2025-10-19,,
24072330716,이화여대,인문,스크랜튼학부,2025-11-22,,인문1 8:30 / 인문2 14:00
24072330717,이화여대,자연,스크랜튼학부,2025-11-23,8:30,
24072330718,이화여대,인문,경영학부,2025-11-22,14:00,
24072330719,이화여대,인문,경제학과,2025-11-22,14:00,
24072330720,이화여대,인문,교육공학과,2025-11-22,14:00,
24072330721,이화여대,인문,국어국문학과,2025-11-22,8:30,
24072330722,이화여대,인문,국제사무학과,2025-11-22,14:00,
24072330723,이화여대,인문,기독교학과,2025-11-22,8:30,
24072330724,이화여대,인문,독어독문학과,2025-11-22,8:30,
24072330725,이화여대,인문,문헌정보학과,2025-11-22,14:00,
24072330726,이화여대,인문,불어불문학과,2025-11-22,8:30,
24072330727,이화여대,인문,사학과,2025-11-22,8:30,
24072330728,이화여대,인문,사회복지학과,2025-11-22,14:00,
24072330729,이화여대,인문,사회학과,2025-11-22,14:00,
24072330730,이화여대,인문,소비자학과,2025-11-22,14:00,
24072330731,이화여대,인문,심리학과,2025-11-22,14:00,
24072330732,이화여대,인문,영어영문학부,2025-11-22,8:30,
24072330733,이화여대,인문,의류산업학과,2025-11-22,14:00,
24072330734,이화여대,인문,정치외교학과,2025-11-22,14:00,
24072330735,이화여대,인문,중어중문학과,2025-11-22,8:30,
24072330736,이화여대,인문,철학과,2025-11-22,8:30,
24072330737,이화여대,인문,커뮤니케이션미디어학부,2025-11-22,14:00,
24072330738,이화여대,인문,행정학과,2025-11-22,14:00,
24072330739,이화여대,자연,간호학부(자연),2025-11-23,8:30,
24072330740,이화여대,자연,건축도시시스템공학과,2025-11-23,8:30,
24072330741,이화여대,자연,건축학과,2025-11-23,8:30,
24072330742,이화여대,자연,기후에너지시스템공학과,2025-11-23,8:30,
24072330743,이화여대,자연,물리학과,2025-11-23,8:30,
24072330744,이화여대,자연,사이버보안학과,2025-11-23,8:30,
24072330745,이화여대,자연,생명과학과,2025-11-23,8:30,
24072330746,이화여대,자연,수학과,2025-11-23,8:30,
24072330747,이화여대,자연,식품생명공학과,2025-11-23,8:30,
24072330748,이화여대,자연,식품영양학과,2025-11-23,8:30,
24072330749,이화여대,자연,약학부-약학,2025-11-23,14:00,
24072330750,이화여대,자연,융합보건학과,2025-11-23,8:30,
24072330751,이화여대,자연,융합전자반도체공학부-전자전기공학전공,2025-11-23,8:30,
24072330752,이화여대,자연,융합전자반도체공학부-지능형반도체공학,2025-11-23,8:30,
24072330753,이화여대,자연,융합콘텐츠학과(자연),2025-11-23,8:30,
24072330754,이화여대,자연,인공지능데이터사이언스학부,2025-11-23,8:30,
24072330755,이화여대,자연,컴퓨터공학과,2025-11-23,8:30,
24072330756,이화여대,자연,통계학과,2025-11-23,8:30,
24072330757,이화여대,자연,화공신소재공학과,2025-11-23,8:30,
24072330758,이화여대,자연,화학나노과학과,2025-11-23,8:30,
24072330759,이화여대,자연,환경공학과,2025-11-23,8:30,
24072330760,이화여대,자연,휴먼기계바이오공학과,2025-11-23,8:30,
24072331747,인하대,인문,경영학과,2025-11-29,,
24072331748,인하대,인문,경제학과,2025-11-29,,
24072331749,인하대,인문,국어교육과,2025-11-29,,
24072331750,인하대,인문,국제통상학과,2025-11-29,,
24072331751,인하대,인문,문화콘텐츠문화경영학과,2025-11-29,,
24072331753,인하대,인문,미디어커뮤니케이션학과,2025-11-29,,
24072331754,인하대,인문,사학과,2025-11-29,,
24072331755,인하대,인문,사회교육과,2025-11-29,,
24072331756,인하대,인문,사회복지학과,2025-11-29,,
24072331757,인하대,인문,아태물류학부,2025-11-29,,
24072331758,인하대,인문,영미유럽인문융합학부,2025-11-29,,
24072331759,인하대,인문,일본언어문화학과,2025-11-29,,
24072331760,인하대,인문,정치외교학과,2025-11-29,,
24072331761,인하대,인문,중국학과,2025-11-29,,
24072331762,인하대,인문,철학과,2025-11-29,,
24072331763,인하대,인문,파이낸스경영학과,2025-11-29,,
24072331764,인하대,인문,한국어문학과,2025-11-29,,
24072331766,인하대,인문,행정학과,2025-11-29,,
24072331767,인하대,자연,간호학과,2025-11-30,,
24072331768,인하대,자연,건축학부,2025-11-30,,
24072331769,인하대,자연,고분자공학과,2025-11-30,,
24072331770,인하대,자연,공간정보공학과,2025-11-30,,
24072331771,인하대,자연,기계공학과,2025-11-30,,
24072331772,인하대,자연,데이터사이언스학과,2025-11-30,,
24072331773,인하대,자연,물리학과,2025-11-30,,
24072331774,인하대,자연,반도체시스템공학과,2025-11-30,,
24072331775,인하대,자연,사회인프라공학과,2025-11-30,,
24072331776,인하대,자연,산업경영공학과,2025-11-30,,
24072331777,인하대,자연,생명공학과,2025-11-30,,
24072331778,인하대,자연,생명과학과,2025-11-30,,
24072331779,인하대,자연,수학과,2025-11-30,,
24072331780,인하대,자연,수학교육과,2025-11-30,,
24072331781,인하대,자연,스마트모빌리티공학과,2025-11-30,,
24072331782,인하대,자연,식품영양학과,2025-11-30,,
24072331783,인하대,자연,신소재공학과,2025-11-30,,
24072331784,인하대,자연,에너지자원공학과,2025-11-30,,
24072331785,인하대,자연,의예과,2025-11-30,,
24072331786,인하대,자연,이차전지융합학과,2025-11-30,,
24072331787,인하대,자연,인공지능공학과,2025-11-30,,
24072331788,인하대,자연,전기전자공학부,2025-11-30,,
24072331790,인하대,자연,조선해양공학과,2025-11-30,,
24072331792,인하대,자연,컴퓨터공학과,2025-11-30,,
24072331793,인하대,자연,통계학과,2025-11-30,,
24072331794,인하대,자연,항공우주공학과,2025-11-30,,
24072331795,인하대,자연,해양과학과,2025-11-30,,
24072331796,인하대,자연,화학공학과,2025-11-30,,
24072331797,인하대,자연,화학과,2025-11-30,,
24072331798,인하대,자연,환경공학과,2025-11-30,,
24072331799,중앙대,인문,간호학과(인문),2025-11-23,14:00,
24072335542,중앙대,인문,경영학부-경영학,2025-11-23,10:00,
24072335543,중앙대,인문,경영학부-글로벌금융,2025-11-23,10:00,
24072335544,중앙대,인문,경제학부,2025-11-23,10:00,
24072335545,중앙대,인문,공공인재학부,2025-11-23,14:00,
24072335546,중앙대,인문,광고홍보학과,2025-11-23,10:00,
24072335547,중앙대,인문,교육학과,2025-11-23,14:00,
24072335548,중앙대,인문,국어국문학과,2025-11-23,14:00,
24072335549,중앙대,인문,국제물류학과,2025-11-23,10:00,
24072335550,중앙대,인문,도시계획부동산학과,2025-11-23,14:00,
24072335551,중앙대,인문,문헌정보학과,2025-11-23,14:00,
24072335552,중앙대,인문,미디어커뮤니케이션학부,2025-11-23,14:00,
24072335553,중앙대,인문,사회복지학부,2025-11-23,14:00,
24072335554,중앙대,인문,사회학과,2025-11-23,14:00,
24072335555,중앙대,인문,심리학과,2025-11-23,14:00,
24072335557,중앙대,인문,아시아문화학부-일본어문학,2025-11-23,14:00,
24072335558,중앙대,인문,아시아문화학부-중국어문학,2025-11-23,14:00,
24072335559,중앙대,인문,역사학과,2025-11-23,14:00,
24072335560,중앙대,인문,영어교육과,2025-11-23,14:00,
24072335561,중앙대,인문,영어영문학과,2025-11-23,14:00,
24072335562,중앙대,인문,유럽문화학부-독일어문학,2025-11-23,14:00,
24072335563,중앙대,인문,유럽문화학부-러시아어문학,2025-11-23,14:00,
24072335564,중앙대,인문,유럽문화학부-프랑스어문학,2025-11-23,14:00,
24072335565,중앙대,인문,응용통계학과,2025-11-23,10:00,
24072335567,중앙대,인문,정치국제학과,2025-11-23,14:00,
24072335568,중앙대,인문,철학과,2025-11-23,14:00,
24072335569,중앙대,자연,AI학과,2025-11-22,10:00,
24072335570,중앙대,자연,간호학과(자연),2025-11-22,10:00,
24072335571,중앙대,자연,건축학부,2025-11-22,10:00,
24072335572,중앙대,자연,기계공학부,2025-11-22,10:00,
24072335574,중앙대,자연,물리학과,2025-11-22,10:00,
24072335575,중앙대,자연,사회기반시스템공학부-건설환경플랜트공학,2025-11-22,10:00,
24072335576,중앙대,자연,사회기반시스템공학부-도시시스템공학,2025-11-22,10:00,
24072335577,중앙대,자연,생명과학과,2025-11-22,10:00,
24072335579,중앙대,자연,생명자원공학부-동물생명공학,2025-11-22,10:00,
24072335580,중앙대,자연,생명자원공학부-식물생명공학,2025-11-22,10:00,
24072335581,중앙대,자연,소프트웨어학부,2025-11-22,10:00,
24072335582,중앙대,자연,수학과,2025-11-22,10:00,
24072335583,중앙대,자연,시스템생명공학과,2025-11-22,10:00,
24072335584,중앙대,자연,식품공학부-식품공학,2025-11-22,10:00,
24072335585,중앙대,자연,식품공학부-식품영양,2025-11-22,10:00,
24072335586,중앙대,자연,약학부,2025-11-22,14:00,
24072335587,중앙대,자연,에너지시스템공학부,2025-11-22,10:00,
24072335588,중앙대,자연,예술공학부,2025-11-22,10:00,
24072335589,중앙대,자연,융합공학부,2025-11-22,14:00,
24072335590,중앙대,자연,의학부,2025-11-22,14:00,
24072335591,중앙대,자연,전자전기공학부,2025-11-22,14:00,
24072335592,중앙대,자연,첨단소재공학과,2025-11-22,10:00,
24072335593,중앙대,자연,화학공학과,2025-11-22,10:00,
24072335594,중앙대,자연,화학과,2025-11-22,10:00,
24072335595,한국공학대,공통,자유전공학부,2025-11-23,10:00,
24072339237,한국공학대,인문,경영자율전공,2025-11-23,14:30,
24072339240,한국공학대,인문,경영학부-IT경영,2025-11-23,14:30,
24072339241,한국공학대,인문,경영학부-경영학,2025-11-23,14:30,
24072339242,한국공학대,인문,경영학부-데이터사이언스경영,2025-11-23,14:30,
24072339243,한국공학대,자연,IT반도체융합자율전공,2025-11-23,10:00,
24072339244,한국공학대,자연,SW자율전공,2025-11-23,14:30,
24072339245,한국공학대,자연,게임공학과,2025-11-23,10:00,
24072339246,한국공학대,자연,기계공학과,2025-11-23,10:00,
24072339247,한국공학대,자연,기계설계공학부-기계설계,2025-11-23,14:30,
24072339248,한국공학대,자연,기계설계공학부-지능형모빌리티,2025-11-23,14:30,
24072339249,한국공학대,자연,메카트로닉스공학부-AI로봇,2025-11-23,14:30,
24072339250,한국공학대,자연,메카트로닉스공학부-메카트로닉스,2025-11-23,14:30,
24072339251,한국공학대,자연,반도체공학부-나노반도체공학,2025-11-23,10:00,
24072339252,한국공학대,자연,반도체공학부-반도체시스템,2025-11-23,10:00,
24072339253,한국공학대,자연,생명화학공학과,2025-11-23,14:30,
24072339254,한국공학대,자연,스마트기계융합자율전공,2025-11-23,14:30,
24072339255,한국공학대,자연,디자인공학부,2025-11-23,10:00,
24072339256,한국공학대,자연,신소재공학과,2025-11-23,10:00,
24072339257,한국공학대,자연,에너지전기공학부-미래에너지시스템,2025-11-23,14:30,
24072339258,한국공학대,자연,에너지전기공학부-전력응용시스템,2025-11-23,14:30,
24072339259,한국공학대,자연,전자공학부-임베디드시스템,2025-11-23,10:00,
24072339260,한국공학대,자연,전자공학부-전자공학,2025-11-23,10:00,
24072339261,한국공학대,자연,첨단융합자율전공,2025-11-23,14:30,
24072339262,한국공학대,자연,컴퓨터공학부-소프트웨어,2025-11-23,14:30,
24072339263,한국공학대,자연,컴퓨터공학부-컴퓨터공학,2025-11-23,14:30,
24072339264,한국기술교대,인문,고용서비스정책학과,2025-11-19,11:00,
24072340080,한국기술교대,인문,산업경영학부,2025-11-19,11:00,
24072340081,한국기술교대,자연,기계공학부,2025-11-19,11:00,
24072340082,한국기술교대,자연,디자인건축공학부-건축공학,2025-11-19,11:00,
24072340083,한국기술교대,자연,디자인건축공학부-디자인공학,2025-11-19,11:00,
24072340084,한국기술교대,자연,메카트로닉스공학부,2025-11-19,11:00,
24072340085,한국기술교대,자연,에너지신소재화학공학부-에너지신소재공학,2025-11-19,11:00,
24072340086,한국기술교대,자연,에너지신소재화학공학부-화학생명공학,2025-11-19,11:00,
24072340087,한국기술교대,자연,전기전자통신공학부,2025-11-19,11:00,
24072340088,한국기술교대,자연,컴퓨터공학부,2025-11-19,11:00,
24072340089,한국외대,인문,ELLT학과,2025-11-22,10:00,
24072340195,한국외대,인문,Language&Diplomacy학부,2025-11-22,15:00,
24072340196,한국외대,인문,Language&Trade학부,2025-11-22,15:00,
24072340197,한국외대,인문,SocialScience&AI융합학부,2025-11-22,15:00,
24072340198,한국외대,인문,경영학부,2025-11-23,15:00,
24072340199,한국외대,인문,경제학부,2025-11-22,15:00,
24072340200,한국외대,인문,국제통상학과,2025-11-22,15:00,
24072340201,한국외대,인문,국제학부,2025-11-23,15:00,
24072340202,한국외대,인문,네덜란드어과,2025-11-22,10:00,
24072340203,한국외대,인문,노어과,2025-11-22,10:00,
24072340204,한국외대,인문,독일어과,2025-11-22,10:00,
24072340205,한국외대,인문,말레이인도네시아어과,2025-11-23,10:00,
24072340206,한국외대,인문,몽골어과,2025-11-23,10:00,
24072340207,한국외대,인문,미디어커뮤니케이션학부,2025-11-22,15:00,
24072340208,한국외대,인문,베트남어과,2025-11-23,10:00,
24072340209,한국외대,인문,사회과학대학,2025-11-22,15:00,
24072340210,한국외대,인문,서양어대학,2025-11-22,15:00,
24072340211,한국외대,인문,상경대학,2025-11-22,15:00,
24072340212,한국외대,인문,스칸디나비아어과,2025-11-22,10:00,
24072340213,한국외대,인문,스페인어과,2025-11-22,10:00,
24072340214,한국외대,인문,아랍어과,2025-11-23,10:00,
24072340215,한국외대,인문,영미문학문화학과,2025-11-22,10:00,
24072340216,한국외대,인문,영어교육과,2025-11-23,10:00,
24072340217,한국외대,인문,영어대학,2025-11-22,10:00,
24072340218,한국외대,인문,영어통번역학과,2025-11-22,10:00,
24072340219,한국외대,인문,외국어교육학부-독일어교육,2025-11-23,10:00,
24072340220,한국외대,인문,외국어교육학부-중국어교육,2025-11-23,10:00,
24072340221,한국외대,인문,외국어교육학부-프랑스어교육,2025-11-23,10:00,
24072340222,한국외대,인문,융합일본지역학부,2025-11-23,10:00,
24072340223,한국외대,인문,이탈리아어과,2025-11-22,10:00,
24072340224,한국외대,인문,인도어과,2025-11-23,10:00,
24072340225,한국외대,인문,일본언어문화학부,2025-11-23,10:00,
24072340226,한국외대,인문,일본학대학,2025-11-23,10:00,
24072340227,한국외대,인문,자유전공학부(서울),2025-11-22,15:00,
24072340228,한국외대,인문,정치외교학과,2025-11-22,15:00,
24072340229,한국외대,인문,중국언어문화학부,2025-11-22,10:00,
24072340230,한국외대,인문,중국외교통상학부,2025-11-22,10:00,
24072340231,한국외대,인문,중국학대학,2025-11-22,10:00,
24072340232,한국외대,인문,태국어과,2025-11-23,10:00,
24072340233,한국외대,인문,튀르키예아제르바이잔어과,2025-11-23,10:00,
24072340234,한국외대,인문,특수외국어(유럽지역)계열,2025-11-23,10:00,
24072340235,한국외대,인문,특수외국어(인도아세안지역)계열,2025-11-23,10:00,
24072340236,한국외대,인문,특수외국어(중동지역)계열,2025-11-23,10:00,
24072340237,한국외대,인문,페르시아어이란학과,2025-11-23,10:00,
24072340238,한국외대,인문,포르투갈어과,2025-11-22,10:00,
24072340239,한국외대,인문,프랑스어학부,2025-11-22,10:00,
24072340240,한국외대,인문,한국어교육과,2025-11-23,10:00,
24072340241,한국외대,인문,핵심외국어계열,2025-11-22,10:00,
24072340242,한국외대,인문,행정학과,2025-11-22,15:00,
24072340243,한국외대,자연,Language&AI융합학부,2025-11-23,15:00,
24072340244,한국외대(글로벌),인문,Finance&AI융합학부,2025-11-22,15:00,
24072340245,한국외대(글로벌),인문,Globalbusiness&technology학부,2025-11-22,15:00,
24072340246,한국외대(글로벌),인문,국제금융학과,2025-11-22,15:00,
24072340247,한국외대(글로벌),인문,그리스불가리아학과,2025-11-23,10:00,
24072340248,한국외대(글로벌),인문,글로벌스포츠산업학부,2025-11-23,10:00,
